invoice_id,carrier,invoice_date,service_month,shipment_ref,destination_city,destination_state,destination_zip,weight_lbs,base_charge,fuel_surcharge,accessorial_fees,accessorial_detail,adjustments,total_charge
PK-INV-2026-1142,Peak Logistics,2026-03-08,February 2026,PLG-5959422,Provo,UT,84601,959.6,2517.75,352.49,75.0,Liftgate,0.0,2945.24
PK-INV-2026-1143,Peak Logistics,2026-03-08,February 2026,PLG-4186247,Pueblo,CO,81001,1622.5,565.21,79.13,0.0,,0.0,644.34
PK-INV-2026-1144,Peak Logistics,2026-03-08,February 2026,PLG-7014583,Fort Collins,CO,80521,1462.3,333.99,46.76,0.0,,0.0,380.75
PK-INV-2026-1145,Peak Logistics,2026-03-08,February 2026,PLG-5339457,Fort Collins,CO,80521,1783.3,333.99,46.76,75.0,Liftgate,0.0,455.75
PK-INV-2026-1146,Peak Logistics,2026-03-08,February 2026,PLG-2498202,Provo,UT,84601,788.2,2517.75,352.49,0.0,,0.0,2870.24
PK-INV-2026-1147,Peak Logistics,2026-03-08,February 2026,PLG-5371458,Fort Collins,CO,80521,984.8,333.99,46.76,0.0,,0.0,380.75
PK-INV-2026-1148,Peak Logistics,2026-03-08,February 2026,PLG-2194801,Pueblo,CO,81001,1242.8,565.21,79.13,0.0,,0.0,644.34
PK-INV-2026-1149,Peak Logistics,2026-03-08,February 2026,PLG-1907009,Fort Collins,CO,80521,1795.3,333.99,46.76,0.0,,0.0,380.75
PK-INV-2026-1150,Peak Logistics,2026-03-08,February 2026,PLG-8676774,Casper,WY,82601,139.7,1043.71,146.12,0.0,,0.0,1189.83
PK-INV-2026-1151,Peak Logistics,2026-03-08,February 2026,PLG-1079079,Fort Collins,CO,80521,1248.9,333.99,46.76,50.0,Appointment Delivery,0.0,430.75
PK-INV-2026-1152,Peak Logistics,2026-03-08,February 2026,PLG-2477088,Fort Collins,CO,80521,770.6,333.99,46.76,0.0,,0.0,380.75
PK-INV-2026-1153,Peak Logistics,2026-03-08,February 2026,PLG-4345615,Pueblo,CO,81001,1146.6,565.21,79.13,0.0,,-73.11,571.23
PK-INV-2026-1154,Peak Logistics,2026-03-08,February 2026,PLG-5174559,Grand Junction,CO,81501,3158.0,1678.5,234.99,75.0,Liftgate,0.0,1988.49
PK-INV-2026-1155,Peak Logistics,2026-03-08,February 2026,PLG-2095334,Cheyenne,WY,82001,96.6,347.9,48.71,0.0,,0.0,396.61
PK-INV-2026-1156,Peak Logistics,2026-03-08,February 2026,PLG-8275695,Pocatello,ID,83201,2701.6,3014.45,422.02,0.0,,0.0,3436.47
PK-INV-2026-1157,Peak Logistics,2026-03-08,February 2026,PLG-7767788,Casper,WY,82601,452.5,1043.71,146.12,150.0,Redelivery,0.0,1339.83
PK-INV-2026-1158,Peak Logistics,2026-03-08,February 2026,PLG-3835093,Fort Collins,CO,80521,711.7,333.99,46.76,0.0,,0.0,380.75
PK-INV-2026-1159,Peak Logistics,2026-03-08,February 2026,PLG-1804641,Colorado Springs,CO,80901,1495.5,359.68,50.36,0.0,,0.0,410.04
PK-INV-2026-1160,Peak Logistics,2026-03-08,February 2026,PLG-3569046,Grand Junction,CO,81501,102.1,852.36,119.33,75.0,Liftgate,0.0,1046.69
PK-INV-2026-1161,Peak Logistics,2026-03-08,February 2026,PLG-3301222,Colorado Springs,CO,80901,352.8,243.53,34.09,0.0,,0.0,277.62
PK-INV-2026-1162,Peak Logistics,2026-03-08,February 2026,PLG-9350675,Colorado Springs,CO,80901,1411.9,359.68,50.36,0.0,,0.0,410.04
PK-INV-2026-1163,Peak Logistics,2026-03-08,February 2026,PLG-7874568,Fort Collins,CO,80521,1813.8,333.99,46.76,0.0,,0.0,380.75
PK-INV-2026-1164,Peak Logistics,2026-03-08,February 2026,PLG-4934345,Colorado Springs,CO,80901,1899.4,359.68,50.36,0.0,,0.0,410.04
PK-INV-2026-1165,Peak Logistics,2026-03-08,February 2026,PLG-9584991,Colorado Springs,CO,80901,3307.8,479.57,67.14,75.0,Liftgate,0.0,621.71
PK-INV-2026-1166,Peak Logistics,2026-03-08,February 2026,PLG-5431282,Colorado Springs,CO,80901,2972.8,479.57,67.14,0.0,,0.0,546.71
PK-INV-2026-1167,Peak Logistics,2026-03-08,February 2026,PLG-6246354,Colorado Springs,CO,80901,1864.9,359.68,50.36,0.0,,0.0,410.04
PK-INV-2026-1168,Peak Logistics,2026-03-08,February 2026,PLG-3860721,Colorado Springs,CO,80901,379.9,243.53,34.09,0.0,,0.0,277.62
PK-INV-2026-1169,Peak Logistics,2026-03-08,February 2026,PLG-6749933,Pueblo,CO,81001,2454.4,753.62,105.51,0.0,,0.0,859.13
HF-INV-2026-3216,Heartland Freight,2026-03-08,February 2026,HFL-1915467,Springfield,MO,65801,1752.2,516.73,0.0,0.0,,-184.71,332.02
HF-INV-2026-3217,Heartland Freight,2026-03-08,February 2026,HFL-9318729,Des Moines,IA,50301,1647.9,516.73,0.0,0.0,,0.0,516.73
HF-INV-2026-3218,Heartland Freight,2026-03-08,February 2026,HFL-5666702,Cedar Rapids,IA,52401,373.8,516.73,0.0,0.0,,0.0,516.73
HF-INV-2026-3219,Heartland Freight,2026-03-08,February 2026,HFL-4942645,Chicago,IL,60601,1377.6,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3220,Heartland Freight,2026-03-08,February 2026,HFL-9362706,Duluth,MN,55801,1288.7,831.02,0.0,0.0,,0.0,831.02
HF-INV-2026-3221,Heartland Freight,2026-03-08,February 2026,HFL-1298116,Madison,WI,53701,962.7,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3222,Heartland Freight,2026-03-08,February 2026,HFL-2524974,Duluth,MN,55801,1096.9,831.02,0.0,0.0,,0.0,831.02
HF-INV-2026-3223,Heartland Freight,2026-03-08,February 2026,HFL-8653898,Kansas City,KS,66101,2268.3,340.93,0.0,0.0,,0.0,340.93
HF-INV-2026-3224,Heartland Freight,2026-03-08,February 2026,HFL-8624573,Milwaukee,WI,53201,1008.6,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3225,Heartland Freight,2026-03-08,February 2026,HFL-7095071,Springfield,MO,65801,1508.2,516.73,0.0,0.0,,0.0,516.73
HF-INV-2026-3226,Heartland Freight,2026-03-08,February 2026,HFL-6727022,Lincoln,NE,68501,473.0,516.73,0.0,0.0,,0.0,516.73
HF-INV-2026-3227,Heartland Freight,2026-03-08,February 2026,HFL-9757456,Norfolk,NE,68701,2187.8,831.02,0.0,0.0,,0.0,831.02
HF-INV-2026-3228,Heartland Freight,2026-03-08,February 2026,HFL-3356346,Springfield,MO,65801,1766.2,516.73,0.0,0.0,,0.0,516.73
HF-INV-2026-3229,Heartland Freight,2026-03-08,February 2026,HFL-7591709,Norfolk,NE,68701,451.7,831.02,0.0,0.0,,0.0,831.02
HF-INV-2026-3230,Heartland Freight,2026-03-08,February 2026,HFL-2808009,Rockford,IL,61101,1282.1,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3231,Heartland Freight,2026-03-08,February 2026,HFL-3067274,Kansas City,KS,66101,311.4,340.93,0.0,0.0,,0.0,340.93
HF-INV-2026-3232,Heartland Freight,2026-03-08,February 2026,HFL-9368955,Madison,WI,53701,1266.1,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3233,Heartland Freight,2026-03-08,February 2026,HFL-9102253,Chicago,IL,60601,1382.0,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3234,Heartland Freight,2026-03-08,February 2026,HFL-2737347,Kansas City,MO,64101,1759.2,340.93,0.0,0.0,,0.0,340.93
HF-INV-2026-3235,Heartland Freight,2026-03-08,February 2026,HFL-7453568,Madison,WI,53701,1733.6,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3236,Heartland Freight,2026-03-08,February 2026,HFL-5590177,Wichita,KS,67201,2536.6,516.73,0.0,0.0,,0.0,516.73
HF-INV-2026-3237,Heartland Freight,2026-03-08,February 2026,HFL-3237608,Wichita,KS,67201,2508.0,516.73,0.0,0.0,,0.0,516.73
HF-INV-2026-3238,Heartland Freight,2026-03-08,February 2026,HFL-6014930,Rockford,IL,61101,1171.1,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3239,Heartland Freight,2026-03-08,February 2026,HFL-4646403,St. Paul,MN,55101,1448.3,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3240,Heartland Freight,2026-03-08,February 2026,HFL-3225862,Omaha,NE,68101,696.0,516.73,0.0,0.0,,0.0,516.73
HF-INV-2026-3241,Heartland Freight,2026-03-08,February 2026,HFL-2936178,Kansas City,MO,64101,1384.3,340.93,0.0,0.0,,0.0,340.93
HF-INV-2026-3242,Heartland Freight,2026-03-08,February 2026,HFL-8004117,Milwaukee,WI,53201,1509.3,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3243,Heartland Freight,2026-03-08,February 2026,HFL-8086467,St. Paul,MN,55101,1975.6,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3244,Heartland Freight,2026-03-08,February 2026,HFL-1949670,Chicago,IL,60601,1362.7,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3245,Heartland Freight,2026-03-08,February 2026,HFL-5203716,Omaha,NE,68101,834.4,516.73,0.0,0.0,,0.0,516.73
HF-INV-2026-3246,Heartland Freight,2026-03-08,February 2026,HFL-1542011,Rockford,IL,61101,2169.7,649.9,0.0,0.0,,-37.32,612.58
HF-INV-2026-3247,Heartland Freight,2026-03-08,February 2026,HFL-4763253,Kansas City,KS,66101,2025.0,340.93,0.0,0.0,,0.0,340.93
HF-INV-2026-3248,Heartland Freight,2026-03-08,February 2026,HFL-5825775,Wichita,KS,67201,765.1,516.73,0.0,0.0,,0.0,516.73
HF-INV-2026-3249,Heartland Freight,2026-03-08,February 2026,HFL-6245463,Duluth,MN,55801,2324.2,831.02,0.0,0.0,,0.0,831.02
HF-INV-2026-3250,Heartland Freight,2026-03-08,February 2026,HFL-8433377,Duluth,MN,55801,226.9,831.02,0.0,0.0,,0.0,831.02
HF-INV-2026-3251,Heartland Freight,2026-03-08,February 2026,HFL-4296204,Rockford,IL,61101,2340.8,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3252,Heartland Freight,2026-03-08,February 2026,HFL-2249382,St. Paul,MN,55101,2395.2,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3253,Heartland Freight,2026-03-08,February 2026,HFL-1681729,Duluth,MN,55801,2465.5,831.02,0.0,0.0,,0.0,831.02
HF-INV-2026-3254,Heartland Freight,2026-03-08,February 2026,HFL-5278461,Madison,WI,53701,832.3,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3255,Heartland Freight,2026-03-08,February 2026,HFL-3578714,Duluth,MN,55801,979.2,831.02,0.0,0.0,,0.0,831.02
HF-INV-2026-3256,Heartland Freight,2026-03-08,February 2026,HFL-6052539,Kansas City,KS,66101,1610.8,340.93,0.0,0.0,,0.0,340.93
HF-INV-2026-3257,Heartland Freight,2026-03-08,February 2026,HFL-9814666,Madison,WI,53701,2034.0,649.9,0.0,40.0,Appointment Delivery,0.0,689.9
HF-INV-2026-3258,Heartland Freight,2026-03-08,February 2026,HFL-3673793,Kansas City,MO,64101,2416.6,340.93,0.0,0.0,,0.0,340.93
HF-INV-2026-3259,Heartland Freight,2026-03-08,February 2026,HFL-4579482,Wichita,KS,67201,1446.5,516.73,0.0,0.0,,0.0,516.73
HF-INV-2026-3260,Heartland Freight,2026-03-08,February 2026,HFL-9900294,Norfolk,NE,68701,952.4,831.02,0.0,0.0,,0.0,831.02
HF-INV-2026-3261,Heartland Freight,2026-03-08,February 2026,HFL-1147701,Lincoln,NE,68501,2561.2,516.73,0.0,0.0,,0.0,516.73
HF-INV-2026-3262,Heartland Freight,2026-03-08,February 2026,HFL-5090740,Chicago,IL,60601,1740.7,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3263,Heartland Freight,2026-03-08,February 2026,HFL-2902100,Chicago,IL,60601,1756.6,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3264,Heartland Freight,2026-03-08,February 2026,HFL-7290752,Madison,WI,53701,806.5,649.9,0.0,135.0,Inside Delivery,0.0,784.9
HF-INV-2026-3265,Heartland Freight,2026-03-08,February 2026,HFL-4229821,Minneapolis,MN,55401,2048.9,649.9,0.0,85.0,Liftgate,0.0,734.9
HF-INV-2026-3266,Heartland Freight,2026-03-08,February 2026,HFL-9945709,Milwaukee,WI,53201,1432.3,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3267,Heartland Freight,2026-03-08,February 2026,HFL-4576485,Des Moines,IA,50301,1616.9,516.73,0.0,0.0,,0.0,516.73
HF-INV-2026-3268,Heartland Freight,2026-03-08,February 2026,HFL-8302077,St. Paul,MN,55101,1149.0,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3269,Heartland Freight,2026-03-08,February 2026,HFL-6565260,Duluth,MN,55801,1880.9,831.02,0.0,0.0,,0.0,831.02
HF-INV-2026-3270,Heartland Freight,2026-03-08,February 2026,HFL-2181822,Chicago,IL,60601,390.8,649.9,0.0,0.0,,0.0,649.9
HF-INV-2026-3271,Heartland Freight,2026-03-08,February 2026,HFL-7785511,Omaha,NE,68101,2291.9,516.73,0.0,0.0,,0.0,516.73
HF-INV-2026-3272,Heartland Freight,2026-03-08,February 2026,HFL-1098967,Wichita,KS,67201,925.2,516.77,0.0,0.0,,0.0,516.77
CE-INV-2026-5175,Coastal Express,2026-03-08,February 2026,CEX-3622672,San Diego,CA,92101,35.6,32.48,3.09,90.0,Liftgate,0.0,125.57
CE-INV-2026-5176,Coastal Express,2026-03-08,February 2026,CEX-3417186,San Diego,CA,92101,25.8,32.48,3.09,12.5,Residential,0.0,48.07
CE-INV-2026-5177,Coastal Express,2026-03-08,February 2026,CEX-1187069,Seattle,WA,98101,17.4,32.48,3.09,12.5,Residential,0.0,48.07
CE-INV-2026-5178,Coastal Express,2026-03-08,February 2026,CEX-7611593,Los Angeles,CA,90001,27.3,32.48,3.09,12.5,Residential,0.0,48.07
CE-INV-2026-5179,Coastal Express,2026-03-08,February 2026,CEX-6768873,San Diego,CA,92101,27.5,32.48,3.09,12.5,Residential,0.0,48.07
CE-INV-2026-5180,Coastal Express,2026-03-08,February 2026,CEX-4704207,Eugene,OR,97401,14.0,32.48,3.09,0.0,,0.0,35.57
CE-INV-2026-5181,Coastal Express,2026-03-08,February 2026,CEX-1912484,San Diego,CA,92101,29.3,32.48,3.09,0.0,,0.0,35.57
CE-INV-2026-5182,Coastal Express,2026-03-08,February 2026,CEX-2227162,Tacoma,WA,98401,40.5,33.82,3.21,0.0,,0.0,37.03
CE-INV-2026-5183,Coastal Express,2026-03-08,February 2026,CEX-6550757,San Diego,CA,92101,16.2,32.48,3.09,0.0,,0.0,35.57
CE-INV-2026-5184,Coastal Express,2026-03-08,February 2026,CEX-4246367,Long Beach,CA,90802,19.6,32.48,3.09,12.5,Residential,0.0,48.07
CE-INV-2026-5185,Coastal Express,2026-03-08,February 2026,CEX-3556763,Sacramento,CA,95814,17.7,32.48,3.09,12.5,Residential,0.0,48.07
CE-INV-2026-5186,Coastal Express,2026-03-08,February 2026,CEX-6254872,Long Beach,CA,90802,27.5,32.48,3.09,12.5,Residential,0.0,48.07
CE-INV-2026-5187,Coastal Express,2026-03-08,February 2026,CEX-7031174,Fresno,CA,93721,14.6,32.48,3.09,12.5,Residential,0.0,48.07
CE-INV-2026-5188,Coastal Express,2026-03-08,February 2026,CEX-6124966,Tacoma,WA,98401,10.6,32.48,3.09,0.0,,0.0,35.57
CE-INV-2026-5189,Coastal Express,2026-03-08,February 2026,CEX-3348838,San Francisco,CA,94102,24.0,32.48,3.09,12.5,Residential,0.0,48.07
CE-INV-2026-5190,Coastal Express,2026-03-08,February 2026,CEX-1312564,San Francisco,CA,94102,40.0,32.48,3.09,0.0,,0.0,35.57
CE-INV-2026-5191,Coastal Express,2026-03-08,February 2026,CEX-4569531,Bakersfield,CA,93301,39.6,32.48,3.09,12.5,Residential,0.0,48.07
CE-INV-2026-5192,Coastal Express,2026-03-08,February 2026,CEX-3493647,Bakersfield,CA,93301,41.7,32.48,3.09,0.0,,0.0,35.57
CE-INV-2026-5193,Coastal Express,2026-03-08,February 2026,CEX-2519244,Sacramento,CA,95814,19.3,32.48,3.09,12.5,Residential,-49.94,-1.87
CE-INV-2026-5194,Coastal Express,2026-03-08,February 2026,CEX-9625782,Bakersfield,CA,93301,21.0,32.48,3.09,12.5,Residential,0.0,48.07
CE-INV-2026-5195,Coastal Express,2026-03-08,February 2026,CEX-3452813,Bakersfield,CA,93301,10.4,32.48,3.09,12.5,Residential,0.0,48.07
CE-INV-2026-5196,Coastal Express,2026-03-08,February 2026,CEX-4888118,Los Angeles,CA,90001,34.5,32.48,3.09,12.5,Residential,0.0,48.07
CE-INV-2026-5197,Coastal Express,2026-03-08,February 2026,CEX-7060792,Los Angeles,CA,90001,7.5,32.48,3.09,12.5,Residential,0.0,48.07
CE-INV-2026-5198,Coastal Express,2026-03-08,February 2026,CEX-6437011,Portland,OR,97201,21.2,32.48,3.09,0.0,,0.0,35.57
CE-INV-2026-5199,Coastal Express,2026-03-08,February 2026,CEX-5417710,Sacramento,CA,95814,1012.4,645.81,61.35,0.0,,0.0,707.16
CE-INV-2026-5200,Coastal Express,2026-03-08,February 2026,CEX-2305896,Long Beach,CA,90802,1801.4,1002.86,95.27,0.0,,0.0,1098.13
CE-INV-2026-5201,Coastal Express,2026-03-08,February 2026,CEX-6788681,Tacoma,WA,98401,1672.2,1396.4,132.66,0.0,,0.0,1529.06
CE-INV-2026-5202,Coastal Express,2026-03-08,February 2026,CEX-8380275,Bakersfield,CA,93301,1633.8,1042.21,99.01,0.0,,0.0,1141.22
CE-INV-2026-5203,Coastal Express,2026-03-08,February 2026,CEX-3640018,Oakland,CA,94612,1054.9,672.93,63.93,0.0,,0.0,736.86
CE-INV-2026-5204,Coastal Express,2026-03-08,February 2026,CEX-6540252,Los Angeles,CA,90001,1444.4,804.12,76.39,0.0,,0.0,880.51
CE-INV-2026-5205,Coastal Express,2026-03-08,February 2026,CEX-7893744,Oakland,CA,94612,2031.9,1296.16,123.14,0.0,,0.0,1419.3
CE-INV-2026-5206,Coastal Express,2026-03-08,February 2026,CEX-9600719,Oakland,CA,94612,815.6,520.27,49.43,0.0,,0.0,569.7
CE-INV-2026-5207,Coastal Express,2026-03-08,February 2026,CEX-9667792,Long Beach,CA,90802,875.3,487.29,46.29,0.0,,0.0,533.58
CE-INV-2026-5208,Coastal Express,2026-03-08,February 2026,CEX-5755579,San Francisco,CA,94102,2458.0,1567.97,148.96,0.0,,0.0,1716.93
CE-INV-2026-5209,Coastal Express,2026-03-08,February 2026,CEX-3861635,Fresno,CA,93721,2374.5,1514.71,143.9,0.0,,0.0,1658.61
CE-INV-2026-5210,Coastal Express,2026-03-08,February 2026,CEX-4051509,San Diego,CA,92101,1171.4,652.13,61.95,0.0,,0.0,714.08
CE-INV-2026-5211,Coastal Express,2026-03-08,February 2026,CEX-8607966,San Diego,CA,92101,1870.2,1041.17,98.91,0.0,,0.0,1140.08
CE-INV-2026-5212,Coastal Express,2026-03-08,February 2026,CEX-4394845,Los Angeles,CA,90001,1768.4,984.49,93.53,0.0,,0.0,1078.02
CE-INV-2026-5213,Coastal Express,2026-03-08,February 2026,CEX-3976650,Oakland,CA,94612,1745.4,1113.4,105.77,0.0,,0.0,1219.17
CE-INV-2026-5214,Coastal Express,2026-03-08,February 2026,CEX-2971598,San Diego,CA,92101,1630.0,907.45,86.21,0.0,,0.0,993.66
CE-INV-2026-5215,Coastal Express,2026-03-08,February 2026,CEX-8239315,Portland,OR,97201,973.9,813.28,77.26,0.0,,0.0,890.54
CE-INV-2026-5216,Coastal Express,2026-03-08,February 2026,CEX-9088689,San Diego,CA,92101,1680.6,935.62,88.88,0.0,,0.0,1024.5
CE-INV-2026-5217,Coastal Express,2026-03-08,February 2026,CEX-3246185,Bakersfield,CA,93301,2135.1,1361.99,129.39,0.0,,0.0,1491.38
CE-INV-2026-5218,Coastal Express,2026-03-08,February 2026,CEX-7855954,Portland,OR,97201,1261.8,1053.7,100.1,0.0,,0.0,1153.8
CE-INV-2026-5219,Coastal Express,2026-03-08,February 2026,CEX-2976835,Portland,OR,97201,1201.6,1003.42,95.32,0.0,,0.0,1098.74
CE-INV-2026-5220,Coastal Express,2026-03-08,February 2026,CEX-2788169,Long Beach,CA,90802,1677.3,933.58,88.69,0.0,,0.0,1022.27
PK-INV-2026-1170,Peak Logistics,2026-04-09,March 2026,PLG-7668174,Pocatello,ID,83201,293.5,971.56,136.02,0.0,,0.0,1107.58
PK-INV-2026-1171,Peak Logistics,2026-04-09,March 2026,PLG-9116148,Idaho Falls,ID,83401,1312.9,1565.36,219.15,0.0,,0.0,1784.51
PK-INV-2026-1172,Peak Logistics,2026-04-09,March 2026,PLG-2997927,Cheyenne,WY,82001,1657.8,326.12,45.66,200.0,"Liftgate, Inside Delivery",0.0,571.78
PK-INV-2026-1173,Peak Logistics,2026-04-09,March 2026,PLG-6678044,Idaho Falls,ID,83401,1879.7,1565.36,219.15,0.0,,0.0,1784.51
PK-INV-2026-1174,Peak Logistics,2026-04-09,March 2026,PLG-1088762,Provo,UT,84601,1530.9,1597.97,223.72,0.0,,0.0,1821.69
PK-INV-2026-1175,Peak Logistics,2026-04-09,March 2026,PLG-7221581,Casper,WY,82601,1367.0,978.35,136.97,0.0,,0.0,1115.32
PK-INV-2026-1176,Peak Logistics,2026-04-09,March 2026,PLG-5806156,Colorado Springs,CO,80901,1892.3,228.28,31.96,0.0,,0.0,260.24
PK-INV-2026-1177,Peak Logistics,2026-04-09,March 2026,PLG-1179690,Provo,UT,84601,390.4,1081.96,151.47,0.0,,0.0,1233.43
PK-INV-2026-1178,Peak Logistics,2026-04-09,March 2026,PLG-4886793,Laramie,WY,82070,65.9,287.05,40.19,0.0,,0.0,327.24
PK-INV-2026-1179,Peak Logistics,2026-04-09,March 2026,PLG-7701385,Grand Junction,CO,81501,357.3,540.98,75.74,75.0,Liftgate,0.0,691.72
PK-INV-2026-1180,Peak Logistics,2026-04-09,March 2026,PLG-2512732,Pueblo,CO,81001,777.3,358.73,50.22,0.0,,0.0,408.95
PK-INV-2026-1181,Peak Logistics,2026-04-09,March 2026,PLG-4263591,Laramie,WY,82070,2617.2,565.27,79.14,0.0,,0.0,644.41
PK-INV-2026-1182,Peak Logistics,2026-04-09,March 2026,PLG-5936726,Pueblo,CO,81001,890.4,358.73,50.22,75.0,Liftgate,0.0,483.95
PK-INV-2026-1183,Peak Logistics,2026-04-09,March 2026,PLG-5196677,Colorado Springs,CO,80901,1995.7,228.28,31.96,0.0,,0.0,260.24
PK-INV-2026-1184,Peak Logistics,2026-04-09,March 2026,PLG-8698199,Idaho Falls,ID,83401,1693.1,1565.36,219.15,0.0,,0.0,1784.51
PK-INV-2026-1185,Peak Logistics,2026-04-09,March 2026,PLG-4697401,Provo,UT,84601,1208.4,1597.97,223.72,0.0,,0.0,1821.69
PK-INV-2026-1186,Peak Logistics,2026-04-09,March 2026,PLG-5418274,Casper,WY,82601,1112.7,978.35,136.97,0.0,,0.0,1115.32
PK-INV-2026-1187,Peak Logistics,2026-04-09,March 2026,PLG-3994493,Colorado Springs,CO,80901,1613.4,228.28,31.96,0.0,,0.0,260.24
PK-INV-2026-1188,Peak Logistics,2026-04-09,March 2026,PLG-4190481,Cheyenne,WY,82001,302.3,220.81,30.91,0.0,,0.0,251.72
PK-INV-2026-1189,Peak Logistics,2026-04-09,March 2026,PLG-5189194,Fort Collins,CO,80521,156.9,143.53,20.09,0.0,,0.0,163.62
PK-INV-2026-1190,Peak Logistics,2026-04-09,March 2026,PLG-9265544,Pocatello,ID,83201,101.3,971.56,136.02,0.0,,0.0,1107.58
PK-INV-2026-1191,Peak Logistics,2026-04-09,March 2026,PLG-5609255,Provo,UT,84601,3259.1,2130.63,298.29,0.0,,0.0,2428.92
PK-INV-2026-1192,Peak Logistics,2026-04-09,March 2026,PLG-9024879,Laramie,WY,82070,151.3,287.05,40.19,200.0,"Liftgate, Inside Delivery",0.0,527.24
PK-INV-2026-1193,Peak Logistics,2026-04-09,March 2026,PLG-9694039,Salt Lake City,UT,84101,1110.3,1712.12,239.70,150.0,Redelivery,0.0,2101.82
PK-INV-2026-1194,Peak Logistics,2026-04-09,March 2026,PLG-5357055,Colorado Springs,CO,80901,146.1,154.57,21.64,0.0,,0.0,176.21
PK-INV-2026-1195,Peak Logistics,2026-04-09,March 2026,PLG-9367972,Cheyenne,WY,82001,265.0,220.81,30.91,0.0,,0.0,251.72
PK-INV-2026-1196,Peak Logistics,2026-04-09,March 2026,PLG-4018040,Pueblo,CO,81001,1090.0,358.73,50.22,0.0,,0.0,408.95
PK-INV-2026-1197,Peak Logistics,2026-04-09,March 2026,PLG-7390162,Laramie,WY,82070,1756.5,423.95,59.35,0.0,,-47.23,436.07
PK-INV-2026-1198,Peak Logistics,2026-04-09,March 2026,PLG-9673937,Fort Collins,CO,80521,514.3,211.98,29.68,200.0,"Liftgate, Inside Delivery",0.0,441.66
PK-INV-2026-1199,Peak Logistics,2026-04-09,March 2026,PLG-7684074,Cheyenne,WY,82001,959.0,326.12,45.66,0.0,,0.0,371.78
PK-INV-2026-1200,Peak Logistics,2026-04-09,March 2026,PLG-8547311,Fort Collins,CO,80521,416.8,143.53,20.09,0.0,,0.0,163.62
PK-INV-2026-1201,Peak Logistics,2026-04-09,March 2026,PLG-1332781,Pocatello,ID,83201,312.2,971.56,136.02,0.0,,0.0,1107.58
PK-INV-2026-1202,Peak Logistics,2026-04-09,March 2026,PLG-3928275,Cheyenne,WY,82001,1913.4,326.12,45.66,0.0,,0.0,371.78
PK-INV-2026-1203,Peak Logistics,2026-04-09,March 2026,PLG-2315459,Billings,MT,59101,353.8,1214.45,170.02,0.0,,0.0,1384.47
PK-INV-2026-1204,Peak Logistics,2026-04-09,March 2026,PLG-6660436,Cheyenne,WY,82001,1994.5,326.12,45.66,0.0,,0.0,371.78
PK-INV-2026-1205,Peak Logistics,2026-04-09,March 2026,PLG-6316334,Laramie,WY,82070,1729.1,423.95,59.35,75.0,Liftgate,0.0,558.30
PK-INV-2026-1206,Peak Logistics,2026-04-09,March 2026,PLG-7092894,Pocatello,ID,83201,1128.3,1434.92,200.89,0.0,,0.0,1635.81
PK-INV-2026-1207,Peak Logistics,2026-04-09,March 2026,PLG-5221936,Provo,UT,84601,2576.7,2130.61,298.29,50.0,Appointment Delivery,0.0,2478.90
HF-INV-2026-3273,Heartland Freight,2026-04-09,March 2026,HFL-3286742,Madison,WI,53701,790.6,585.41,0.0,85.0,Liftgate,0.0,670.41
HF-INV-2026-3274,Heartland Freight,2026-04-09,March 2026,HFL-9253243,Springfield,MO,65801,866.0,465.45,0.0,0.0,,0.0,465.45
HF-INV-2026-3275,Heartland Freight,2026-04-09,March 2026,HFL-4879150,Madison,WI,53701,910.1,585.41,0.0,0.0,,0.0,585.41
HF-INV-2026-3276,Heartland Freight,2026-04-09,March 2026,HFL-8333427,Chicago,IL,60601,1436.4,585.41,0.0,0.0,,0.0,585.41
HF-INV-2026-3277,Heartland Freight,2026-04-09,March 2026,HFL-7347794,Wichita,KS,67201,790.3,465.45,0.0,0.0,,0.0,465.45
HF-INV-2026-3278,Heartland Freight,2026-04-09,March 2026,HFL-5561139,Rockford,IL,61101,804.5,585.41,0.0,0.0,,0.0,585.41
HF-INV-2026-3279,Heartland Freight,2026-04-09,March 2026,HFL-4154127,Kansas City,KS,66101,1703.7,307.1,0.0,0.0,,0.0,307.1
HF-INV-2026-3280,Heartland Freight,2026-04-09,March 2026,HFL-8596173,Chicago,IL,60601,613.5,585.41,0.0,0.0,,0.0,585.41
